|white_move_1|black_move_1|score
105953|e4|e5|0-1
105954|e4|e6|0-1
105955|d4|d5|1-0
105956|e4|e5|1-0
105957|e4|d5|0-1
105958|d4|Nf6|0-1
105959|b3|d5|1-0
105960|e4|d5|1/2-1/2
105961|e4|e5|0-1
105962|e4|e5|0-1
105963|e4|e5|1-0
105964|g3|e5|0-1
105965|d4|c6|1-0
105966|e4|e5|0-1
105967|e3|e5|1-0
105968|e4|b6|0-1
105969|d4|d5|0-1
105970|e4|e5|1-0
105971|e4|e5|1-0
105972|d4|e6|1-0
105973|d4|d5|1-0
105974|e4|e5|0-1
105975|d4|d5|1-0
105976|d4|d5|0-1
105977|e4|e6|0-1
105978|d4|g6|0-1
105979|e4|d5|0-1
105980|e4|e5|0-1
105981|e4|e5|1-0
105982|d4|d5|1-0
105983|e4|e5|0-1
105984|e3|Nf6|0-1
105985|e4|e5|1-0
105986|c4|g6|0-1
105987|e4|e5|0-1
105988|e3|e6|1-0
105989|d4|c5|1-0
105990|e3|e5|0-1
105991|e4|e5|0-1
105992|f4|d6|0-1
105993|e4|d5|1-0
105994|e4|e5|1-0
105995|e4|c5|0-1
105996|e4|e5|1-0
105997|e4|e5|1-0
105998|Nc3|c6|1-0
105999|e4|d5|0-1
106000|e4|e6|0-1
106001|e4|e5|0-1
106002|e4|e5|0-1
106003|e4|e5|1-0
106004|e4|e6|1-0
106005|e4|d6|0-1
106006|e4|c5|1-0
106007|e4|c5|0-1
106008|e4|e5|1-0
106009|d4|g6|1-0
106010|e4|e5|0-1
106011|d4|d5|0-1
106012|e4|c5|0-1
106013|e4|e5|1-0
106014|e4|c5|1-0
106015|d4|d5|0-1
106016|e4|e5|1-0
106017|c4|d6|1-0
106018|e4|Nf6|0-1
106019|d4|e6|0-1
106020|d4|d5|0-1
106021|e4|d6|0-1
106022|e4|a6|0-1
106023|e4|e5|1-0
106024|e4|e5|1-0
106025|Nc3|d5|1-0
106026|e4|e5|1-0
106027|e4|d5|0-1
106028|e4|e5|1-0
106029|d4|d5|1-0
106030|b3|e5|0-1
106031|d4|d5|0-1
106032|c4|e5|0-1
106033|e4|e5|0-1
106034|e4|d5|1-0
106035|e4|e5|1-0
106036|e4|e5|0-1
106037|e4|a6|1-0
106038|e4|e5|1/2-1/2
106039|d4|Nf6|1-0
106040|e4|e5|1-0
106041|e4|c5|0-1
106042|e4|e5|1-0
106043|d4|d5|0-1
106044|e4|c5|0-1
106045|e4|d5|0-1
106046|d4|d5|0-1
106047|e4|g6|1-0
106048|e4|e6|1-0
106049|Nc3|e6|0-1
106050|e4|d5|0-1
106051|e4|e5|1-0
106052|e4|e5|1/2-1/2
106053|e4|a6|0-1
106054|d4|d6|1-0
106055|e4|d5|1-0
106056|d4|Nf6|0-1
106057|d4|d5|0-1
106058|e4|e6|1-0
106059|e4|e5|1-0
106060|d4|Nf6|0-1
106061|d4|e6|1-0
106062|e4|e5|0-1
106063|e4|e5|0-1
106064|a3|e5|1-0
106065|e4|d5|0-1
106066|d4|d5|1-0
106067|e4|e5|1-0
106068|e4|c5|1/2-1/2
106069|e4|e5|1-0
106070|e4|c5|1-0
106071|d4|d5|1-0
106072|e4|c5|0-1
106073|e4|e5|1-0
106074|e4|e5|0-1
106075|e4|e5|0-1
106076|e4|e5|0-1
106077|e4|e6|0-1
106078|e4|e5|1-0
106079|e4|e5|1-0
106080|b4|e5|0-1
106081|e4|g6|0-1
106082|e4|e6|0-1
106083|e4|e5|1/2-1/2
106084|d3|d5|1-0
106085|e4|e5|1-0
106086|d4|d5|0-1
106087|e4|e5|1-0
106088|e4|d5|0-1
106089|e4|d5|0-1
106090|e4|e5|1-0
106091|d4|d5|1-0
106092|e4|c5|0-1
106093|d4|d5|1-0
106094|e4|e5|0-1
106095|g3|e5|1-0
106096|e4|e5|0-1
106097|e4|d5|0-1
106098|e4|c5|0-1
106099|e4|d5|0-1
106100|d4|d5|0-1
106101|e4|c5|1-0
106102|e4|c5|1-0
106103|e4|e6|0-1
106104|e4|e5|1-0
106105|e4|e5|0-1
106106|e4|c5|1-0
106107|f4|d5|0-1
106108|d4|d5|1-0
106109|e4|c5|0-1
106110|b3|e5|0-1
106111|e4|d6|0-1
106112|e3|e5|0-1
106113|d4|d5|1-0
106114|e4|g6|1/2-1/2
106115|e4|c5|1-0
106116|e4|e5|0-1
106117|e4|d5|1-0
106118|e4|e5|1-0
106119|e4|e5|0-1
106120|f4|e5|0-1
106121|e4|e5|0-1
106122|e4|c5|0-1
106123|e4|e5|1-0
106124|e4|e5|0-1
106125|e4|g6|0-1
106126|e4|e5|1-0
106127|d4|Nf6|0-1
106128|d4|d5|0-1
106129|e4|c5|1/2-1/2
106130|e4|g6|1-0
106131|e4|d5|1-0
106132|e4|e6|0-1
106133|d4|d5|1-0
106134|e4|c5|1-0
106135|e4|e5|0-1
106136|e4|e5|1-0
106137|e4|e5|1-0
106138|g3|d5|0-1
106139|e4|g6|1-0
106140|d4|d5|0-1
106141|e4|e5|1-0
106142|e4|c5|0-1
106143|e4|e5|0-1
106144|e4|e6|1-0
106145|e4|d5|0-1
106146|e4|c6|0-1
106147|e4|e5|1-0
106148|e4|e5|1-0
106149|e4|e5|0-1
106150|d4|d5|1-0
106151|e4|e5|1-0
106152|e4|e5|1-0
106153|g3|Nf6|1-0
106154|d4|c6|0-1
106155|e4|e5|0-1
106156|e4|c6|0-1
106157|e4|e5|0-1
106158|d4|d5|0-1
106159|e4|e5|1-0
106160|e4|e5|1-0
106161|e4|e5|1-0
106162|e4|d5|1/2-1/2
106163|e4|e6|1-0
106164|e4|e5|1-0
106165|e4|e5|1-0
106166|b3|d5|0-1
106167|e4|e5|1-0
106168|e4|e5|1-0
106169|e4|e6|0-1
106170|d4|d5|0-1
106171|d4|d5|0-1
106172|d4|e5|0-1
106173|e4|e5|1-0
106174|e4|c5|0-1
106175|e4|e5|1-0
106176|e4|e6|1-0
106177|e4|e5|0-1
106178|d4|c6|1-0
106179|d4|Nf6|1/2-1/2
106180|e4|e5|0-1
106181|e4|e5|0-1
106182|e4|c5|0-1
106183|e4|c5|1-0
106184|e4|e5|1-0
106185|d4|c5|0-1
106186|d4|d5|1-0
106187|e4|g6|1-0
106188|e4|d5|1-0
106189|d4|d5|0-1
106190|e4|c5|1-0
106191|e4|c5|0-1
106192|e4|b6|1-0
106193|e4|d5|0-1
106194|e4|c5|0-1
106195|e4|d5|1-0
106196|d4|d5|1-0
106197|d4|d5|0-1
106198|e4|d5|1-0
106199|e4|d5|1-0
106200|d4|d5|1-0
106201|d4|e6|0-1
106202|e4|e5|1-0
106203|e4|e5|1-0
106204|e4|e5|1-0
106205|d4|d5|0-1
106206|e4|e6|1-0
106207|e4|b6|1-0
106208|d4|d5|1-0
106209|e4|c5|0-1
106210|e4|c6|0-1
106211|e4|c5|1-0
106212|d4|e6|0-1
106213|d4|d5|0-1
106214|d4|d5|1-0
106215|e4|e5|0-1
106216|e4|c6|0-1
106217|e4|e6|1-0
106218|e4|d5|1-0
106219|e4|e5|1-0
106220|Nf3|d5|0-1
106221|e4|b6|1-0
106222|e4|g6|1-0
106223|e4|c5|1-0
106224|d4|e6|0-1
106225|d4|Nf6|1-0
106226|e4|e5|0-1
106227|d4|e6|1-0
106228|e4|Nc6|1-0
106229|e4|e5|0-1
106230|e4|e6|0-1
106231|e4|c5|1-0
106232|Nc3|d5|0-1
106233|e4|c5|0-1
106234|e4|c5|1-0
106235|e4|e5|1-0
106236|e4|c5|1/2-1/2
106237|e4|b6|1-0
106238|e4|g6|0-1
106239|e4|d5|0-1
106240|e4|e5|1-0
106241|e4|g6|0-1
106242|d4|d5|0-1
106243|d4|f5|0-1
106244|e4|e5|0-1
106245|e4|c5|1/2-1/2
106246|e4|c5|1-0
106247|e4|e6|1-0
106248|e4|c6|1-0
106249|e4|e5|0-1
106250|e4|e5|0-1
106251|e4|c5|0-1
106252|e4|c5|0-1
106253|e4|Nc6|1-0
106254|e4|e5|0-1
106255|e4|e5|1-0
106256|e4|d6|1-0
106257|e4|c5|0-1
106258|e4|d5|0-1
106259|e4|e5|0-1
106260|e4|d5|0-1
106261|d4|e6|1-0
106262|d4|c5|1-0
106263|e4|e5|1-0
106264|e4|e6|0-1
106265|e4|d5|0-1
106266|d4|d5|0-1
106267|e3|e5|0-1
106268|d4|Nf6|1-0
106269|e4|e5|1-0
106270|e4|c5|0-1
106271|d4|c5|1-0
106272|e4|e5|1-0
106273|d4|d5|1-0
106274|e4|e5|0-1
106275|e4|c5|1-0
106276|e4|c5|0-1
106277|d4|d5|1-0
106278|e4|c5|0-1
106279|e4|Nc6|1-0
106280|d4|e6|1-0
106281|e4|c5|0-1
106282|e4|c5|0-1
106283|e4|e6|0-1
106284|d4|e6|1-0
106285|d4|d5|1/2-1/2
106286|e4|e5|0-1
106287|e4|e6|0-1
106288|e4|e5|0-1
106289|d4|d5|0-1
106290|e4|e5|0-1
106291|e4|e5|1-0
106292|e4|c5|0-1
106293|e4|d6|0-1
106294|e4|d5|0-1
106295|e4|e6|1-0
106296|e4|e5|0-1
106297|e4|d5|0-1
106298|e4|e5|0-1
106299|d4|Nf6|0-1
106300|d4|d5|1-0
106301|d4|e6|0-1
106302|e4|c5|0-1
106303|c4|e6|1-0
106304|e4|e5|1-0
106305|b3|d5|1-0
106306|e4|e5|0-1
106307|d4|e6|0-1
106308|d4|e6|1-0
106309|d4|d5|1-0
106310|e4|e5|1-0
106311|e4|c5|1-0
106312|e4|e5|0-1
106313|e4|e6|0-1
106314|e4|e5|0-1
106315|e3|c5|1-0
106316|d4|e6|1-0
106317|c4|b6|1-0
106318|d4|Nf6|1-0
106319|e4|d6|0-1
106320|e4|e5|1-0
106321|e4|Nf6|1-0
106322|e4|e5|0-1
106323|e4|e5|0-1
106324|d4|e6|0-1
106325|d4|d5|0-1
106326|e4|d6|1-0
106327|e4|e5|1-0
106328|e4|e5|1-0
106329|e4|e5|1-0
106330|d4|d5|1-0
106331|e4|e5|0-1
106332|d4|e6|1-0
106333|e4|e5|1-0
106334|e4|e6|1-0
106335|e4|e5|1-0
106336|e4|e5|0-1
106337|e4|e5|0-1
106338|e3|d5|0-1
106339|d4|d5|1-0
106340|e4|c5|1-0
106341|e4|e5|1-0
106342|e4|b6|0-1
106343|e4|e5|0-1
106344|e4|e5|0-1
106345|e4|e6|1-0
106346|e4|e6|1-0
106347|d4|d5|1-0
106348|e4|c6|0-1
106349|e4|c5|1-0
106350|e4|c5|1-0
106351|e4|e5|1-0
106352|c4|e6|0-1
106353|d4|e6|1-0
106354|e4|c5|0-1
106355|e4|e6|1-0
106356|e4|e5|1-0
106357|e4|e6|0-1
106358|e4|e6|0-1
106359|d4|e6|1-0
106360|e4|b6|0-1
106361|d4|d5|1-0
106362|d4|g6|0-1
106363|e4|c5|0-1
106364|e4|e5|0-1
106365|e4|c6|0-1
106366|d4|d5|0-1
106367|d4|d5|0-1
106368|e4|e5|0-1
106369|e3|d5|0-1
106370|e4|g6|0-1
106371|Nf3|g6|1-0
106372|e4|Nf6|0-1
106373|d4|d5|0-1
106374|e4|e5|1-0
106375|e4|Nc6|1-0
106376|e4|e6|1-0
106377|e4|c6|1-0
106378|e4|e5|0-1
106379|d4|e6|0-1
106380|e4|e5|0-1
106381|c4|Nf6|0-1
106382|e4|e5|0-1
106383|e4|e5|1-0
106384|e3|d5|0-1
106385|e4|Nf6|0-1
106386|e4|c6|1-0
106387|d4|b6|1-0
106388|e4|e5|0-1
106389|e4|e6|0-1
106390|e4|d6|0-1
106391|e3|d5|0-1
106392|d4|d5|1-0
106393|e4|c5|0-1
106394|e4|b6|1-0
106395|Nf3|e6|1-0
106396|e4|d5|1-0
106397|Nf3|e6|0-1
106398|d4|d5|1-0
106399|c4|e5|1-0
106400|e4|c5|0-1
106401|e4|g6|0-1
106402|e4|e5|0-1
106403|d4|b6|1-0
106404|c4|e5|1-0
106405|e4|e5|0-1
106406|d4|e6|0-1
106407|e4|d5|0-1
106408|e4|e5|0-1
106409|e4|e5|1-0
106410|d4|e6|1-0
106411|d4|d5|0-1
106412|e4|e5|1-0
106413|d4|e6|1-0
106414|e3|c5|1-0
106415|e4|e5|1-0
106416|e4|c5|1-0
106417|d4|e6|1-0
106418|e4|e5|1-0
106419|d4|d5|0-1
106420|e4|Nc6|0-1
106421|d4|d5|0-1
106422|e4|c5|1-0
106423|e4|Nc6|0-1
106424|e4|e5|1-0
106425|d4|e6|1-0
106426|d4|Nf6|0-1
106427|e4|e5|1-0
106428|e4|e6|1-0
106429|e4|e5|0-1
106430|d4|g6|1-0
106431|d4|d5|0-1
106432|e4|e5|0-1
106433|e4|e5|0-1
106434|e4|c5|0-1
106435|e3|d5|0-1
106436|e4|e5|0-1
106437|e4|e5|1-0
106438|d4|c6|0-1
106439|e4|e5|1-0
106440|e4|d5|1-0
106441|d4|d5|0-1
106442|d4|d5|1-0
106443|e4|e5|0-1
106444|e4|e5|1-0
106445|e4|c5|1-0
106446|d4|Nf6|1-0
106447|c4|c5|1-0
106448|d4|d5|1-0
106449|e4|e5|0-1
106450|e4|c5|1-0
106451|e4|c6|0-1
106452|e4|e5|1/2-1/2
106453|e4|e5|1-0
106454|e4|e5|0-1
106455|c4|e5|1-0
106456|d4|d5|0-1
106457|d4|d5|1-0
106458|d4|d5|0-1
106459|e4|e5|1-0
106460|e4|e5|1-0
106461|e4|d6|1-0
106462|e4|c5|1-0
106463|e4|c6|0-1
106464|d4|d5|1-0
106465|e4|c5|1-0
106466|e4|c5|1-0
106467|e4|c5|1-0
106468|d4|Nf6|1-0
106469|e4|e5|0-1
106470|e3|c5|0-1
106471|d4|Nf6|1-0
106472|c4|Nf6|1-0
106473|e3|c5|0-1
106474|d4|Nf6|1-0
106475|e4|c5|0-1
106476|d4|d5|1-0
106477|e4|c5|1-0
106478|e4|e5|1-0
106479|d4|d5|1-0
106480|e4|c6|1-0
106481|d4|b5|1-0
106482|c4|Nf6|0-1
106483|d4|e6|0-1
106484|e4|c5|0-1
106485|e4|c5|1-0
106486|d4|d5|1-0
106487|c4|e5|0-1
106488|e4|c5|0-1
106489|d4|Nf6|1-0
106490|d4|d5|1-0
106491|e4|g6|0-1
106492|e4|e5|1-0
106493|e4|e5|1-0
106494|e4|e5|1-0
106495|d4|d5|0-1
106496|e4|e5|1-0
106497|e4|c5|1/2-1/2
106498|d4|e5|1-0
106499|e4|e5|0-1
106500|d4|Nf6|1-0
106501|e4|c5|0-1
106502|Nf3|Nc6|1-0
106503|e4|c5|0-1
106504|d4|e5|1-0
106505|d4|Nf6|1-0
106506|e4|e5|0-1
106507|Nf3|Nc6|0-1
106508|d4|d5|0-1
106509|f4|d5|1-0
106510|e4|e5|0-1
106511|e4|e5|0-1
106512|e4|c5|0-1
106513|d4|d5|0-1
106514|e3|d5|1-0
106515|e4|e5|1-0
106516|e4|e6|1-0
106517|e4|c5|0-1
106518|d4|d5|0-1
106519|e4|e6|0-1
106520|e4|c5|1-0
106521|e3|e5|1-0
106522|e4|c5|0-1
106523|e4|e5|1-0
106524|e4|c5|0-1
106525|c4|e6|1-0
106526|e4|d6|0-1
106527|e3|e5|0-1
106528|e3|e5|0-1
106529|e4|d6|0-1
106530|d4|d5|0-1
106531|e4|d6|1-0
106532|c4|e6|0-1
106533|e4|e5|0-1
106534|e4|e5|0-1
106535|c4|e5|0-1
106536|e3|c5|1-0
106537|e4|c5|0-1
106538|d4|d5|1-0
106539|d4|Nf6|1-0
106540|e4|e5|1-0
106541|e4|c5|0-1
106542|e3|d5|0-1
106543|e3|e6|1-0
106544|e4|g6|0-1
106545|c4|e6|1-0
106546|e3|e5|1-0
106547|e3|c5|0-1
106548|c4|e6|0-1
106549|e3|d6|0-1
106550|d4|c6|1-0
106551|e4|c6|0-1
106552|e4|e6|0-1
106553|e4|e5|0-1
106554|e3|e6|1-0
106555|c4|e5|1-0
106556|d4|d5|0-1
106557|f4|d5|0-1
106558|e4|e6|1-0
106559|d4|d5|0-1
106560|e4|c5|0-1
106561|e4|d5|0-1
106562|e4|c5|0-1
106563|d4|d5|1-0
106564|e4|e5|1-0
106565|d4|d5|1-0
106566|d4|Nf6|0-1
106567|d4|Nf6|0-1
106568|d4|d5|1-0
106569|e4|d5|0-1
106570|e4|d6|1-0
106571|d4|e5|0-1
106572|e4|e5|1/2-1/2
106573|e4|c5|1-0
106574|e4|c5|0-1
106575|e4|c5|0-1
106576|e4|e5|0-1
106577|e4|e5|0-1
106578|d4|e5|1-0
106579|d4|Nf6|0-1
106580|e4|e5|1-0
106581|e4|e5|0-1
106582|e4|e5|0-1
106583|e4|c5|0-1
106584|e4|c5|0-1
106585|d4|d5|1-0
106586|e4|e6|1-0
106587|d4|Nf6|0-1
106588|e3|e5|1-0
106589|e4|e6|0-1
106590|d4|d6|1-0
106591|e4|e6|0-1
106592|d4|Nf6|1-0
106593|e3|e5|1-0
106594|c3|d6|1-0
106595|e4|e6|0-1
106596|d4|d5|0-1
106597|e4|e5|1-0
106598|g3|d5|0-1
106599|d4|d5|0-1
106600|e4|e5|0-1
106601|d4|e5|0-1
106602|e4|e6|0-1
106603|e4|e5|1-0
106604|d4|e6|0-1
106605|e4|e5|1-0
106606|g3|d5|1-0
106607|e4|e5|0-1
106608|e4|c5|0-1
106609|e3|e5|1-0
106610|e4|e5|1-0
106611|g3|d5|1-0
106612|e4|e6|1-0
106613|d4||1/2-1/2
106614|e4|e6|0-1
106615|d4|d6|1-0
106616|Nf3|d5|1-0
106617|e4|e5|1-0
106618|e4|c6|1-0
106619|e3|e5|1-0
106620|e4|c5|1-0
106621|e4|e6|0-1
106622|e4|e5|0-1
106623|d4|d5|1-0
106624|e4|e6|0-1
106625|b3|e5|1-0
106626|e4|e6|1-0
106627|e4|c6|1-0
106628|e4|e5|1-0
106629|e4|Nc6|1-0
106630|d4|d6|1/2-1/2
106631|e4|d5|1-0
106632|d4|Nc6|1-0
106633|g3|d5|0-1
106634|e4|d5|0-1
106635|d4|Nf6|0-1
106636|Nf3|e6|0-1
106637|e4|d6|0-1
106638|e4|e5|0-1
106639|d4|e5|1-0
106640|e4|e5|0-1
106641|e3|e5|1-0
106642|d4|b6|0-1
106643|d4|e5|1-0
106644|e4|c5|1-0
106645|d4||0-1
106646|e3|e5|1-0
106647|e4|e5|0-1
106648|e4|d5|0-1
106649|e4|e5|1-0
106650|e4|e5|1-0
106651|e4|e5|1-0
106652|e4|e5|1-0
106653|e4|e6|1-0
106654|e4|e5|1-0
106655|d4|d5|0-1
106656|d4|d5|1-0
106657|e4|e5|0-1
106658|d4|d5|1-0
106659|e4|e5|1-0
106660|e4|e6|1-0
106661|e3|e5|0-1
106662|e4|d5|0-1
106663|e4|e5|1-0
106664|d4|e5|1-0
106665|e4|d5|0-1
106666|e4|e5|1-0
106667|e4|c5|1-0
106668|e4|d5|0-1
106669|e4|c5|1-0
106670|e4|e5|0-1
106671|d4|d5|0-1
106672|e4|e6|0-1
106673|e3|e5|1-0
106674|e4|d5|0-1
106675|e4|d5|0-1
106676|d4|e6|1-0
106677|e4|d5|0-1
106678|e4|c5|1-0
106679|d4|d5|1-0
106680|d4|d5|1-0
106681|e4|c6|0-1
106682|b3|c5|1-0
106683|d4|d5|1-0
106684|d4|d6|0-1
106685|e3|e5|1-0
106686|e4|e6|0-1
106687|e3|e5|0-1
106688|d4|c5|1-0
106689|d3|c6|0-1
106690|d4|g6|0-1
106691|e4|e6|0-1
106692|e4|e5|0-1
106693|e4|Nc6|0-1
106694|e4|c5|0-1
106695|e3|e5|1-0
106696|d4|g6|1-0
106697|e4|e5|1-0
106698|d4|d6|0-1
106699|e4|Nc6|0-1
106700|d4|Nf6|0-1
106701|e4|e6|1-0
106702|e4|e5|1-0
106703|d4|e5|0-1
106704|e4|e5|1-0
106705|e4|c5|1-0
106706|e4|d5|1-0
106707|d4|f5|0-1
106708|e4|e5|0-1
106709|d4|d5|1-0
106710|e3|e5|0-1
106711|e4|c5|0-1
106712|e4|d5|0-1
106713|e4|e5|1-0
106714|d4|e6|1/2-1/2
106715|e4|c5|0-1
106716|e4|Nf6|1-0
106717|e4|d6|0-1
106718|d4|Nf6|0-1
106719|d4|Nf6|0-1
106720|d4|Nf6|1/2-1/2
106721|e4|c5|0-1
106722|e4|d5|0-1
106723|e4|e6|0-1
106724|e4|e5|1-0
106725|e3|e5|0-1
106726|e4|c6|1-0
106727|e4|e5|0-1
106728|d4|d5|1-0
106729|d4|e6|0-1
106730|c4|e5|0-1
106731|d4|d5|0-1
106732|e4|g6|0-1
106733|d4|d5|0-1
106734|e4|c6|0-1
106735|e4|e5|1-0
106736|d4|d5|0-1
106737|e3|e5|0-1
106738|e4|e5|1-0
106739|e4|e5|0-1
106740|d4|b6|1-0
106741|d4|e6|1-0
106742|d4|d5|1-0
106743|e4|b6|1-0
106744|e4|e5|0-1
106745|e4|Nf6|0-1
106746|d4|e6|0-1
106747|e4|c6|1-0
106748|e4|b6|1-0
106749|e4|e5|1-0
106750|e4|e5|0-1
106751|d4|d5|1/2-1/2
106752|e4|b6|1-0
106753|d4|d5|0-1
106754|e4|c5|0-1
106755|g3|e5|0-1
106756|e4|e5|1-0
106757|e4|e5|1-0
106758|e4|e6|0-1
106759|e4|b6|1/2-1/2
106760|e4|e5|1-0
106761|e4|c5|0-1
106762|e4|e6|0-1
106763|e4|e5|1-0
106764|Nf3|Nc6|1-0
106765|e4|e6|0-1
106766|e4|e5|0-1
106767|e4|e5|0-1
106768|e4||0-1
106769|e4|e5|1-0
106770|e4|c5|0-1
106771|g3|e6|0-1
106772|d4|Nf6|0-1
106773|e4|e6|0-1
106774|d4|d5|1-0
106775|d4|e6|1-0
106776|e4|c6|1-0
106777|e4|e5|0-1
106778|d4|d5|1-0
106779|e4|e6|1-0
106780|e4|e6|1/2-1/2
106781|e4|e5|1-0
106782|d4|d5|1-0
106783|e4|e5|1-0
106784|e4|d5|1-0
106785|g3|d5|0-1
106786|e4|c5|0-1
106787|e4|e6|0-1
106788|e4|e5|1-0
106789|d4|e6|0-1
106790|d4|d6|1/2-1/2
106791|e4|e5|0-1
106792|e4|d5|1/2-1/2
106793|c4|g6|1-0
106794|e4|c5|1-0
106795|e4|e5|1-0
106796|e4|e5|1-0
106797|Nc3|g6|1-0
106798|g3|Nf6|0-1
106799|d4|e6|1-0
106800|d4|c6|0-1
106801|d4|d6|1-0
106802|d4|d5|0-1
106803|d3|e6|0-1
106804|e4|d5|1-0
106805|e4|e5|1-0
106806|d4|e6|0-1
106807|d4|d5|1-0
106808|d4|e6|1-0
106809|e3|Nc6|0-1
106810|e4|c5|1-0
106811|e4|b6|1-0
106812|b3|e5|1-0
106813|e4|b6|0-1
106814|e4|c5|1-0
106815|e4|e5|0-1
106816|e4|e6|1-0
106817|e3|Nc6|0-1
106818|e4|b6|1-0
106819|e4|e5|1-0
106820|e4|e6|0-1
106821|d4|b6|1-0
106822|d4|c6|1-0
106823|Nc3|e6|0-1
106824|e4|Nc6|0-1
106825|e4|c6|1-0
106826|e4|e5|1-0
106827|e4|e5|1-0
106828|g3|e5|0-1
106829|b3|e5|1-0
106830|e4|e5|1-0
106831|e4|e6|0-1
106832|d4|Nf6|1-0
106833|d4|e6|1-0
106834|e4|e5|0-1
106835|e4|e5|1-0
106836|d4|d5|1-0
106837|e4|c5|0-1
106838|e4|e5|1-0
106839|Nc3|Nf6|0-1
106840|d4|Nf6|0-1
106841|d4|d5|1-0
106842|e4|c5|1-0
106843|e4|e5|1-0
106844|d4|e6|1-0
106845|e4|e5|1-0
106846|e4|e5|0-1
106847|d4|d5|1-0
106848|d4|d5|1-0
106849|Nc3|e5|1-0
106850|e4|c5|1-0
106851|d4|d5|0-1
106852|d4|d5|1-0
106853|d4|Nf6|1-0
106854|e4|c6|0-1
106855|e4|e5|0-1
106856|d4|Nf6|0-1
106857|Nc3|d5|0-1
106858|Nc3|Nc6|0-1
106859|e4|e5|0-1
106860|d4|c6|0-1
106861|e4|Nc6|0-1
106862|e4|c5|1-0
106863|e4|c5|1-0
106864|e4|c5|0-1
106865|e4|c5|0-1
106866|d4|c6|1-0
106867|Nc3|d5|1-0
106868|e4|e5|0-1
106869|e4|e5|1-0
106870|e4|e5|0-1
106871|Nc3|e5|1-0
106872|e4|e6|1-0
106873|e4|e5|1-0
106874|e4|e5|1-0
106875|e4|e5|0-1
106876|Nf3|d5|0-1
106877|g3|e5|0-1
106878|e4|c5|1-0
106879|e4|e5|1-0
106880|e4|e5|1-0
106881|e4|e5|0-1
106882|e4|d5|0-1
106883|e4|b6|1-0
106884|e4|b6|1/2-1/2
106885|e4|e5|0-1
106886|e4|c5|0-1
106887|e4|e5|1-0
106888|e4|e5|0-1
106889|e4|c6|0-1
106890|e4|e5|0-1
106891|e4|e5|1-0
106892|d4|d5|0-1
106893|e4|e5|0-1
106894|e4|e6|1-0
106895|e4|e6|1-0
106896|e4|e5|0-1
106897|e4|d6|0-1
106898|e4|e5|0-1
106899|e4|d6|1-0
106900|e3|d6|0-1
106901|e4|e5|1-0
106902|e4|d6|1-0
106903|e4|c5|0-1
106904|d4|Nf6|0-1
106905|d4|e6|1-0
106906|d4|d5|1-0
106907|e4|c5|0-1
106908|e4|Nc6|0-1
106909|e4|e5|0-1
106910|e4|c5|1-0
106911|d4|d5|0-1
106912|e3|e5|1-0
106913|e4|e6|1-0
106914|e4|e5|1-0
106915|Nf3|e6|1-0
106916|d4|e6|0-1
106917|f4|c5|0-1
106918|d4|Nf6|1/2-1/2
106919|e4|e5|1-0
106920|Nc3|d5|1-0
106921|c4|e6|0-1
106922|b3|e6|1-0
106923|d4|c5|1-0
106924|e4|Nf6|0-1
106925|e4|e5|1-0
106926|d4|d5|1-0
106927|e4|Nc6|1-0
106928|e4|e5|0-1
106929|c4|e6|0-1
106930|f4|c5|0-1
106931|d4|b5|0-1
106932|e4|e6|1-0
106933|e4|e5|1-0
106934|d4|Nf6|1-0
106935|e4|d6|0-1
106936|d4|Nf6|0-1
106937|e4|e5|0-1
106938|d4|d5|1-0
106939|e4|e5|0-1
106940|d4|d5|1-0
106941|e4|e5|1-0
106942|d4|b5|0-1
106943|e4|e5|1-0
106944|d4|d5|0-1
106945|d4|e6|1-0
106946|d4|d5|0-1
106947|e4|Nf6|1-0
106948|d4|e6|0-1
106949|b3|d5|0-1
106950|e4|e6|0-1
106951|d4|d5|1-0
106952|Nf3|e6|0-1
106953|Nf3|d5|0-1
106954|e4|c5|1-0
106955|d4|g6|0-1
106956|e4|e6|0-1
106957|e4|e5|1-0
106958|e4|Nf6|1-0
106959|e4|e5|0-1
106960|e4|Nf6|0-1
106961|d4|e6|1-0
106962|d4|Nf6|1-0
106963|e4|e6|1-0
106964|e4|e5|0-1
106965|e4|e5|1-0
106966|d4|g6|1-0
106967|e4|d5|1-0
106968|e4|e5|1-0
106969|e4|e6|0-1
106970|d4|d5|0-1
106971|a4|Nf6|0-1
106972|d4|d5|1-0
106973|e4|e5|0-1
106974|d4|c5|1-0
106975|e4|e6|1-0
106976|e4|d5|1-0
106977|e4|e5|1-0
106978|d4|d5|1-0
106979|e4|d5|0-1
106980|d4|d5|0-1
106981|d4|e6|0-1
106982|e4|e6|1-0
106983|d4|d5|1-0
106984|e4|d5|1-0
106985|e4|e6|0-1
106986|e4|e5|1-0
106987|e4||0-1
106988|e4|e5|0-1
106989|e4|e5|0-1
106990|d4|Nf6|0-1
106991|e4|d5|1-0
106992|e4|Nf6|1-0
106993|e4|Nf6|0-1
106994|d4|d5|1-0
106995|d4|d5|1/2-1/2
106996|e4|e5|1-0
106997|e4|e5|1-0
106998|Nf3|g6|1-0
106999|d4|c5|1-0
107000|b3|e5|0-1
107001|d4|d5|0-1
107002|e4|d5|1-0
107003|e4|e5|1-0
